,participant,day,block,trial_id,position,grasp,signal
2169,4,2,1,70,7,5,"[[ 1.17665195e-05  1.17325026e-05  1.24349081e-05 ...  5.92590804e-05
   1.80090537e-05 -2.67029191e-05]
 [ 1.98636935e-05  1.91176223e-05  1.78517821e-05 ...  1.27544699e-05
   1.33900576e-05  1.61401476e-05]
 [ 2.90763228e-06  3.02261219e-06  4.54295787e-06 ... -1.42033332e-06
  -4.08916731e-06  4.15314133e-07]
 ...
 [-6.89741546e-06 -7.38642757e-06 -6.38133361e-06 ... -2.80380573e-06
  -3.38548011e-06 -4.88900241e-06]
 [-1.49665475e-05 -1.64338671e-05 -1.78389291e-05 ... -7.74061664e-06
  -6.51285336e-06 -6.98782696e-06]
 [-2.04787139e-05 -2.11452061e-05 -2.02240572e-05 ... -4.04678713e-06
  -4.06808567e-07  1.51789243e-06]]"
2170,4,2,1,71,9,3,"[[-1.46684101e-06 -1.08780587e-05 -1.15736711e-05 ... -9.86628147e-05
  -5.68252690e-05 -2.15745513e-05]
 [ 2.57045867e-05  2.60662491e-05  2.40727750e-05 ...  9.16656973e-06
   1.23424234e-05  1.71048559e-05]
 [ 1.04468918e-05  8.39779932e-06  7.49575611e-06 ...  7.96266977e-06
   9.30167153e-06  1.01652831e-05]
 ...
 [-8.18513490e-06 -9.48959860e-06 -9.75606054e-06 ... -4.11836299e-06
  -6.01939337e-06 -8.36868912e-06]
 [-1.04388555e-05 -1.08947061e-05 -1.11113786e-05 ... -9.17248690e-06
  -8.99328916e-06 -7.49935680e-06]
 [-3.92160837e-06 -3.16843011e-06 -3.02395097e-06 ... -3.60409922e-06
  -5.48933758e-06 -7.03704018e-06]]"
2171,4,2,1,72,9,3,"[[ 1.29055761e-05  1.18656044e-05  1.14858185e-05 ...  2.02778415e-06
   4.11805422e-06  8.76863123e-06]
 [ 2.09175523e-05  2.23815114e-05  2.37156364e-05 ...  1.74903125e-05
   1.72368091e-05  1.91599756e-05]
 [ 1.08380300e-05  1.33220574e-05  1.31615116e-05 ...  5.37571896e-06
   4.28935437e-06  3.84387431e-06]
 ...
 [-6.60487922e-06 -7.04512649e-06 -7.05410093e-06 ... -1.27754693e-05
  -1.12889420e-05 -9.97742700e-06]
 [-1.24246417e-05 -1.12283533e-05 -1.22662705e-05 ... -9.05439902e-06
  -7.81022027e-06 -8.67275958e-06]
 [-1.24355065e-05 -1.34463935e-05 -1.19980914e-05 ... -1.44469741e-05
  -1.23429427e-05 -1.19037350e-05]]"
2172,4,2,1,73,9,3,"[[ 6.29468741e-06  8.91292621e-06  1.19624292e-05 ...  6.14761620e-06
   8.39010136e-06  1.12180096e-05]
 [ 2.09525297e-05  1.97835470e-05  2.00516970e-05 ...  2.08786405e-05
   2.11198203e-05  1.76862886e-05]
 [ 1.07885235e-05  9.65638537e-06  7.73328247e-06 ...  8.04675892e-06
   9.36675315e-06  1.02494296e-05]
 ...
 [-9.63175989e-06 -8.68628922e-06 -7.50673007e-06 ... -7.26729013e-06
  -5.49651213e-06 -5.32115428e-06]
 [-4.95190170e-06 -6.45568889e-06 -7.93595518e-06 ... -1.23955797e-05
  -1.08484810e-05 -1.16029869e-05]
 [-6.00526391e-06 -6.19110688e-06 -4.70646319e-06 ... -2.10054586e-05
  -2.00284485e-05 -1.91399376e-05]]"
2173,4,2,1,74,9,3,"[[ 1.10844194e-05  1.39320655e-05  1.54539794e-05 ...  1.95564589e-05
   1.67849248e-05  1.51133090e-05]
 [ 1.68161350e-05  1.72367836e-05  1.87885780e-05 ...  2.27902274e-05
   2.22701092e-05  2.11514853e-05]
 [ 8.36767504e-06  9.16007684e-06  9.33982392e-06 ...  1.09067241e-05
   1.05051149e-05  9.04590706e-06]
 ...
 [-7.68226528e-06 -9.09704886e-06 -9.03075579e-06 ... -7.43567443e-06
  -7.03823025e-06 -7.39539337e-06]
 [-9.73217357e-06 -9.73832448e-06 -9.58361306e-06 ... -1.37673278e-05
  -1.28684169e-05 -1.10854271e-05]
 [-9.06866171e-06 -7.98174369e-06 -4.04506500e-06 ... -8.67837025e-06
  -6.02861383e-06 -3.01036357e-06]]"
2174,4,2,1,75,9,3,"[[ 1.2975790e-05  1.2056150e-05  1.0256566e-05 ...  9.8947667e-06
   1.3068854e-05  1.2595452e-05]
 [ 2.4045365e-05  2.4851430e-05  2.1563066e-05 ...  2.1383483e-05
   2.4036821e-05  2.1553809e-05]
 [ 8.4216963e-06  8.9577234e-06  9.0949361e-06 ...  8.7992767e-06
   9.7348602e-06  1.1518754e-05]
 ...
 [-8.8743009e-06 -9.4003344e-06 -9.7703842e-06 ... -4.5770767e-06
  -8.3876730e-06 -9.4373117e-06]
 [-9.5028663e-06 -1.0782948e-05 -1.2262313e-05 ... -1.1604264e-05
  -1.1299126e-05 -1.2047447e-05]
 [-8.1632088e-06 -8.9169662e-06 -9.3581966e-06 ... -6.9683592e-06
  -3.7128057e-06 -2.6325313e-06]]"
2175,4,2,1,76,1,6,"[[ 8.66322171e-06  1.02785762e-05  1.03849925e-05 ...  1.04906803e-05
   1.25521246e-05  1.31079205e-05]
 [ 2.07014709e-05  2.08499951e-05  1.78050905e-05 ...  1.89021957e-05
   1.91427171e-05  1.91269046e-05]
 [ 9.79210290e-06  1.03476241e-05  9.05351590e-06 ...  7.35869753e-06
   6.14881810e-06  6.04861816e-06]
 ...
 [-7.01919316e-06 -7.08002199e-06 -7.68808241e-06 ... -1.00903144e-05
  -1.10176597e-05 -1.00606139e-05]
 [-5.43100077e-06 -6.87189049e-06 -8.74916805e-06 ... -1.10413957e-05
  -1.14115419e-05 -1.14159820e-05]
 [-9.98898940e-06 -1.09694738e-05 -1.27459389e-05 ... -5.02590410e-06
  -4.37639483e-06 -7.02637317e-06]]"
2176,4,2,1,77,1,6,"[[ 8.72714827e-06  9.28638929e-06  1.11462596e-05 ...  7.95875985e-06
   7.93094841e-06  9.96473955e-06]
 [ 1.84492237e-05  2.16722256e-05  2.33046212e-05 ...  2.44080620e-05
   2.37115801e-05  2.34365307e-05]
 [ 9.75007242e-06  1.03891325e-05  1.04241162e-05 ...  1.01491869e-05
   8.28462544e-06  7.71926989e-06]
 ...
 [-6.03959506e-06 -4.44820580e-06 -5.02355533e-06 ... -1.01539108e-05
  -9.17147736e-06 -7.50833578e-06]
 [-8.39132099e-06 -9.21085393e-06 -7.13500049e-06 ... -1.26285495e-05
  -1.04318542e-05 -8.67278413e-06]
 [ 2.00814884e-06 -1.06294931e-06 -1.39758708e-06 ... -7.66169796e-06
  -4.36238633e-06 -1.46826721e-06]]"
2177,4,2,1,78,1,6,"[[ 9.3580593e-06  1.0406490e-05  1.1001233e-05 ...  9.3881554e-06
   7.2562789e-06  7.7363020e-06]
 [ 1.7344528e-05  1.8235896e-05  1.8911918e-05 ...  1.7259250e-05
   1.8320483e-05  2.1131140e-05]
 [ 1.1734224e-05  9.9441822e-06  9.3795807e-06 ...  7.5814169e-06
   7.1165696e-06  6.3890134e-06]
 ...
 [-8.3753739e-06 -8.4094518e-06 -7.7812192e-06 ... -1.2402186e-05
  -1.2439438e-05 -9.0590775e-06]
 [-1.1835643e-05 -8.8407141e-06 -6.7591941e-06 ... -1.5421665e-05
  -1.2119090e-05 -1.1085705e-05]
 [-1.2711818e-05 -1.3098152e-05 -9.9659574e-06 ... -1.2298944e-05
  -1.1204413e-05 -1.0098361e-05]]"
2178,4,2,1,79,1,6,"[[ 1.08192326e-05  1.31921297e-05  1.51105596e-05 ...  6.98504937e-06
   6.37077255e-06  7.94591870e-06]
 [ 2.33081737e-05  2.20535530e-05  2.04747557e-05 ...  2.32814364e-05
   2.32687926e-05  2.37642671e-05]
 [ 9.81965331e-06  1.09144985e-05  9.75444982e-06 ...  9.34618492e-06
   8.63526111e-06  8.89457715e-06]
 ...
 [-4.56418775e-06 -8.02893192e-06 -1.03875163e-05 ... -6.24785071e-06
  -6.35904053e-06 -7.17742842e-06]
 [-1.49501166e-05 -1.27354542e-05 -1.10686706e-05 ... -1.09483972e-05
  -9.27487235e-06 -9.59760837e-06]
 [-7.31684031e-06 -5.29897579e-06 -4.32816660e-06 ... -1.12374676e-06
   1.11453880e-06  1.94777797e-07]]"
2179,4,2,1,80,1,6,"[[ 1.24144344e-05  1.20929008e-05  8.95707399e-06 ...  1.32720452e-05
   1.52912489e-05  1.58147614e-05]
 [ 2.24892556e-05  2.10084618e-05  1.98024663e-05 ...  2.53100861e-05
   2.40799909e-05  2.37397289e-05]
 [ 6.39763721e-06  6.13611883e-06  4.09249969e-06 ...  1.09615476e-05
   1.00791713e-05  9.13412896e-06]
 ...
 [-1.10880092e-05 -1.15139783e-05 -1.22058336e-05 ... -4.88596652e-06
  -5.48087246e-06 -6.74833655e-06]
 [-1.10634255e-05 -1.12040161e-05 -1.24389808e-05 ... -8.89370222e-06
  -9.38118319e-06 -9.75213970e-06]
 [-6.41083898e-06 -5.90006357e-06 -7.89281239e-06 ... -7.81943345e-06
  -9.25789936e-06 -1.02830927e-05]]"
2180,4,2,1,81,3,6,"[[ 6.6217231e-06  8.3655450e-06  8.8650459e-06 ...  1.7597922e-05
   1.7315771e-05  2.4728053e-05]
 [ 2.3543460e-05  2.1002936e-05  2.0253769e-05 ...  2.0875150e-05
   2.1569113e-05  2.3407025e-05]
 [ 1.2007732e-05  1.1641866e-05  1.2190463e-05 ...  1.0330217e-05
   9.5908908e-06  9.3955568e-06]
 ...
 [-6.9865137e-06 -6.2207309e-06 -5.7173188e-06 ... -7.0204674e-06
  -7.3759356e-06 -8.3604200e-06]
 [-9.6474259e-06 -8.9308514e-06 -8.3785153e-06 ... -7.1940094e-06
  -8.6896425e-06 -9.9550189e-06]
 [-3.5925868e-06 -3.1234388e-06 -3.4398956e-06 ... -3.2136149e-06
  -5.0593731e-06 -6.3862317e-06]]"
2181,4,2,1,82,3,6,"[[ 1.05505123e-05  9.07527829e-06  7.04655531e-06 ...  8.17310683e-06
   1.00217103e-05  1.27943113e-05]
 [ 1.95761640e-05  2.11487932e-05  2.23379338e-05 ...  1.84535220e-05
   1.72845830e-05  1.59178107e-05]
 [ 1.01151172e-05  1.00642283e-05  8.92613934e-06 ...  7.05683260e-06
   5.77948913e-06  6.89790613e-06]
 ...
 [-4.98273494e-06 -5.68204405e-06 -4.32002162e-06 ... -9.74210343e-06
  -7.64825472e-06 -6.15874842e-06]
 [-1.18179323e-05 -9.08123457e-06 -7.56069267e-06 ... -1.25037814e-05
  -1.25243805e-05 -1.12036851e-05]
 [-1.09364728e-05 -1.17384843e-05 -9.82872734e-06 ... -3.46782736e-06
  -4.06438858e-06 -5.55275210e-06]]"
2182,4,2,1,83,3,6,"[[ 7.75353146e-06  7.57729094e-06  8.16096872e-06 ...  5.04711670e-06
   6.80693938e-06  1.09309003e-05]
 [ 2.17391462e-05  2.45013125e-05  2.58479395e-05 ...  1.77902930e-05
   1.92053030e-05  2.01050570e-05]
 [ 9.61783644e-06  8.92286607e-06  8.60950331e-06 ...  1.03845305e-05
   1.20259774e-05  1.10293850e-05]
 ...
 [-3.81592463e-06 -3.12459224e-06 -3.36467451e-06 ... -8.73750105e-06
  -7.12158044e-06 -7.57266389e-06]
 [-1.21684179e-05 -1.15936964e-05 -1.33900357e-05 ... -1.37671404e-05
  -1.50231417e-05 -1.41489654e-05]
 [-4.90866341e-06 -6.16427906e-06 -8.22494439e-06 ... -2.55203704e-05
  -2.98520645e-05 -2.94563652e-05]]"
2183,4,2,1,84,3,6,"[[ 8.1608614e-06  8.3621026e-06  9.6113163e-06 ...  7.7058303e-06
   9.6680242e-06  9.6903250e-06]
 [ 1.3546218e-05  1.5093701e-05  1.5862011e-05 ...  1.8315744e-05
   1.9650020e-05  2.1149825e-05]
 [ 9.7045349e-06  9.4315074e-06  8.6991122e-06 ...  7.8842495e-06
   1.0085248e-05  1.1765547e-05]
 ...
 [-6.1444766e-06 -6.5728850e-06 -7.0769065e-06 ... -5.7086022e-06
  -5.7051234e-06 -5.7086477e-06]
 [-9.4965753e-06 -1.1086459e-05 -1.0772494e-05 ... -7.8916319e-06
  -7.1061368e-06 -7.0679375e-06]
 [-7.4942113e-06 -9.3947874e-06 -1.0518739e-05 ... -5.9370605e-06
  -5.7759253e-06 -5.6753574e-06]]"
2184,4,2,1,85,3,6,"[[ 1.2084296e-05  1.1046009e-05  9.4752013e-06 ...  1.3757166e-05
   1.2024215e-05  1.1774009e-05]
 [ 1.6390635e-05  1.8958970e-05  2.1389566e-05 ...  2.1169097e-05
   2.0980375e-05  1.9533305e-05]
 [ 9.4246534e-06  8.8918259e-06  8.0456975e-06 ...  6.3957832e-06
   7.8095527e-06  8.8221159e-06]
 ...
 [-5.9134081e-06 -5.6877275e-06 -4.8343713e-06 ... -5.0303752e-06
  -6.0063790e-06 -5.5584096e-06]
 [-7.8069543e-06 -7.7843997e-06 -1.0184316e-05 ... -1.3785865e-05
  -1.3890050e-05 -1.2152514e-05]
 [-3.8359262e-06 -7.9340225e-06 -1.0630215e-05 ... -6.0478660e-06
  -8.2661145e-06 -7.0319625e-06]]"
2185,4,2,1,86,5,6,"[[ 1.0020551e-05  9.7494922e-06  9.7211141e-06 ...  1.0093171e-05
   1.0420360e-05  1.1581800e-05]
 [ 1.7266517e-05  1.4449864e-05  1.5311871e-05 ...  2.2722577e-05
   2.0925483e-05  1.9810619e-05]
 [ 1.0460150e-05  1.0427980e-05  8.7509388e-06 ...  7.2686953e-06
   6.3867092e-06  7.1127911e-06]
 ...
 [-4.5194788e-06 -4.3584687e-06 -4.1096882e-06 ... -4.4659964e-06
  -5.7489001e-06 -7.0396354e-06]
 [-5.1145025e-06 -5.6999370e-06 -5.7138682e-06 ... -1.0651336e-05
  -9.1238153e-06 -8.0385871e-06]
 [-4.0893019e-06 -4.4880667e-06 -5.3926274e-06 ... -9.0623844e-06
  -9.5111500e-06 -7.6543538e-06]]"
2186,4,2,1,87,5,6,"[[ 9.74363775e-06  1.00983561e-05  1.18640455e-05 ...  1.54485206e-05
   1.51387248e-05  1.39598769e-05]
 [ 2.16154622e-05  1.70457952e-05  1.73435110e-05 ...  2.38723460e-05
   2.24596770e-05  1.98120779e-05]
 [ 8.91214586e-06  7.43128021e-06  6.37397261e-06 ...  8.87500482e-06
   1.04027376e-05  1.10049023e-05]
 ...
 [-8.41103611e-06 -8.37398329e-06 -8.41084784e-06 ... -1.53475030e-05
  -1.37528550e-05 -1.09512002e-05]
 [-1.49458874e-05 -1.63058467e-05 -1.59970277e-05 ... -1.40813299e-05
  -1.40799539e-05 -1.48987419e-05]
 [-1.70358726e-05 -1.63131808e-05 -1.59897554e-05 ... -1.97131903e-05
  -1.78183145e-05 -1.46454749e-05]]"
2187,4,2,1,88,5,6,"[[ 7.7244122e-06  8.3863588e-06  8.7700309e-06 ...  9.0977210e-06
   1.0404772e-05  1.0111306e-05]
 [ 2.2185168e-05  2.4504703e-05  2.3504312e-05 ...  1.8911165e-05
   2.0471085e-05  2.0186884e-05]
 [ 6.4952683e-06  7.0422766e-06  7.7256991e-06 ...  4.4819058e-06
   4.1358012e-06  6.0763432e-06]
 ...
 [-6.8831678e-06 -7.7349687e-06 -9.8617120e-06 ... -5.9674403e-06
  -7.1945451e-06 -7.2029834e-06]
 [-4.8371317e-06 -4.3405403e-06 -6.6163702e-06 ... -1.1054037e-05
  -1.1324815e-05 -1.1724773e-05]
 [-5.7241696e-06 -8.6985965e-06 -1.0057714e-05 ... -8.5609026e-06
  -9.2654964e-06 -1.0349789e-05]]"
2188,4,2,1,89,5,6,"[[ 7.04471131e-06  9.06057994e-06  9.06708738e-06 ...  1.03356024e-05
   1.37460202e-05  1.51185022e-05]
 [ 1.70961030e-05  1.81851301e-05  1.85164863e-05 ...  1.81614068e-05
   1.84657729e-05  1.84610908e-05]
 [ 7.04409786e-06  7.12948940e-06  7.71344094e-06 ...  9.57558859e-06
   1.03393932e-05  1.10677138e-05]
 ...
 [-7.04755575e-06 -6.53165898e-06 -8.15782369e-06 ... -8.13866518e-06
  -8.42141799e-06 -1.03695675e-05]
 [-8.40177472e-06 -5.56007353e-06 -4.44081479e-06 ... -1.31690767e-05
  -1.43533416e-05 -1.37731249e-05]
 [-4.03312288e-06 -4.39511950e-06 -4.92768459e-06 ... -6.24015684e-06
  -7.55533711e-06 -1.00771676e-05]]"
2189,4,2,1,90,5,6,"[[ 1.3536440e-05  1.3766139e-05  1.3092468e-05 ...  1.5908950e-05
   1.7133762e-05  1.6067397e-05]
 [ 2.1664137e-05  2.2124035e-05  1.9810439e-05 ...  2.6263742e-05
   2.5065736e-05  2.5102381e-05]
 [ 7.4165496e-06  8.9146279e-06  1.0400585e-05 ...  1.3424955e-05
   1.2167789e-05  1.2300446e-05]
 ...
 [-5.8555875e-06 -6.0051452e-06 -7.0455176e-06 ... -7.8634384e-06
  -9.9572699e-06 -8.8464476e-06]
 [-1.1866605e-05 -1.1781963e-05 -1.2720038e-05 ... -8.4112326e-06
  -1.1048314e-05 -1.6605467e-05]
 [-1.8831081e-05 -1.4235421e-05 -1.1735518e-05 ... -2.3812663e-06
  -5.2906889e-06 -1.0242864e-05]]"
2190,4,2,1,91,7,6,"[[ 1.44973583e-05  1.52647117e-05  1.57667346e-05 ...  1.24318058e-05
   1.05897625e-05  7.69901908e-06]
 [ 1.69665655e-05  1.84621895e-05  1.82417134e-05 ...  1.91248782e-05
   2.01847997e-05  1.98764883e-05]
 [ 6.22287871e-06  5.04654736e-06  5.47020454e-06 ...  9.60687885e-06
   1.14599625e-05  1.14421800e-05]
 ...
 [-1.09471757e-05 -1.00192456e-05 -9.71350710e-06 ... -9.28130430e-06
  -9.73973602e-06 -8.54210339e-06]
 [-9.74841623e-06 -9.72217094e-06 -9.52538267e-06 ... -1.10837082e-05
  -1.10723931e-05 -1.01921769e-05]
 [-1.54706515e-06 -6.20059438e-07 -2.24540531e-06 ... -7.69659528e-06
  -1.16830188e-05 -1.35983564e-05]]"
2191,4,2,1,92,7,6,"[[ 5.8403480e-06  4.0884647e-06  5.0461736e-06 ...  8.1321932e-06
   1.0248069e-05  1.1603942e-05]
 [ 2.1450993e-05  2.2186756e-05  2.6731968e-05 ...  2.3003584e-05
   2.2652885e-05  2.1143287e-05]
 [ 8.4002277e-06  8.6819200e-06  9.5169844e-06 ...  8.8866263e-06
   8.9425530e-06  8.1439639e-06]
 ...
 [-9.0018675e-06 -7.8622916e-06 -5.5007940e-06 ... -5.7048892e-06
  -6.4518135e-06 -8.3855475e-06]
 [-8.9585355e-06 -8.2768956e-06 -7.2439657e-06 ... -1.0468206e-05
  -9.3798171e-06 -9.4933748e-06]
 [-6.7618130e-06 -4.2148286e-06 -3.9176985e-06 ... -3.0204556e-06
  -5.2509331e-06 -7.0506462e-06]]"
2192,4,2,1,93,7,6,"[[ 8.60515229e-06  7.58717533e-06  6.62797493e-06 ...  9.95455503e-06
   1.11894606e-05  1.17104228e-05]
 [ 1.93562610e-05  1.79493691e-05  1.90475075e-05 ...  2.20664406e-05
   2.10191138e-05  1.87518726e-05]
 [ 1.20227842e-05  1.01408978e-05  9.48165143e-06 ...  1.04484361e-05
   9.69646953e-06  1.15568655e-05]
 ...
 [-5.24249253e-06 -5.72171166e-06 -5.69214171e-06 ... -1.08571539e-05
  -8.32534897e-06 -8.31041962e-06]
 [-6.36578807e-06 -6.98503891e-06 -8.07956712e-06 ... -1.39849471e-05
  -1.39156828e-05 -1.13839442e-05]
 [-5.02216426e-06 -5.04877744e-06 -5.39366147e-06 ... -1.32859050e-05
  -1.48319587e-05 -1.27039457e-05]]"
2193,4,2,1,94,7,6,"[[ 6.82965219e-06  7.56506779e-06  8.91590389e-06 ...  1.06782491e-05
   1.14747045e-05  1.17246454e-05]
 [ 1.91059826e-05  1.92749048e-05  1.97387562e-05 ...  1.75068544e-05
   1.84091205e-05  1.92602765e-05]
 [ 7.74030923e-06  8.74201305e-06  1.02746963e-05 ...  6.99878865e-06
   8.06581102e-06  9.08806942e-06]
 ...
 [-5.68712176e-06 -4.94638425e-06 -5.56958503e-06 ... -9.06178684e-06
  -9.06595596e-06 -9.95326627e-06]
 [-8.84662404e-06 -6.82752489e-06 -6.97286669e-06 ... -1.62565284e-05
  -1.45228005e-05 -1.47938863e-05]
 [-3.58399973e-07 -4.62214803e-06 -6.93146558e-06 ... -1.12238395e-05
  -1.19736287e-05 -1.28643496e-05]]"
2194,4,2,1,95,7,6,"[[ 8.8472207e-06  6.2326653e-06  5.0367589e-06 ...  1.2548102e-05
   1.1625916e-05  1.1426250e-05]
 [ 2.2188284e-05  2.1084108e-05  1.9801717e-05 ...  2.4658037e-05
   2.4726573e-05  2.3247181e-05]
 [ 1.0437604e-05  1.0004422e-05  8.2053521e-06 ...  9.2001901e-06
   9.5230816e-06  8.0139662e-06]
 ...
 [-4.5250877e-06 -4.5014986e-06 -3.4849163e-06 ... -7.5750040e-06
  -7.4944055e-06 -8.9860378e-06]
 [-6.3237358e-06 -7.6582864e-06 -8.3776313e-06 ... -9.1779184e-06
  -8.1706557e-06 -7.4237200e-06]
 [-7.6234855e-06 -9.5266196e-06 -1.0833735e-05 ... -8.6829587e-06
  -8.5871479e-06 -9.5367732e-06]]"
2195,4,2,1,96,9,6,"[[ 2.61447640e-05  2.42922779e-05  1.68055503e-05 ... -1.76880178e-06
  -1.66314544e-06 -8.02254419e-07]
 [ 2.17302786e-05  2.08696838e-05  2.00144168e-05 ...  1.04835863e-05
   1.20763380e-05  1.25024480e-05]
 [ 1.04226592e-05  1.08366221e-05  1.12802800e-05 ...  4.97396513e-06
   7.02806165e-06  9.67149572e-06]
 ...
 [-6.36949926e-06 -6.31260082e-06 -5.92342121e-06 ... -4.36960727e-06
  -6.36454570e-06 -7.80349910e-06]
 [-1.03338325e-05 -9.43875602e-06 -8.39484619e-06 ... -8.99582301e-06
  -8.38834694e-06 -8.61946683e-06]
 [-6.92230196e-06 -5.98720953e-06 -7.28624718e-06 ... -5.73783382e-06
  -4.71042404e-06 -6.28644739e-06]]"
2196,4,2,1,97,9,6,"[[ 1.04958581e-05  1.15811326e-05  1.42195613e-05 ...  1.39693657e-05
   1.48969575e-05  1.56856058e-05]
 [ 1.65145993e-05  1.80188854e-05  2.18017740e-05 ...  1.97168247e-05
   1.95233042e-05  1.97897098e-05]
 [ 9.47434455e-06  1.03654911e-05  1.13018841e-05 ...  7.92152969e-06
   7.22513596e-06  6.42979239e-06]
 ...
 [-1.00438147e-05 -1.21037665e-05 -1.08780514e-05 ... -7.05852790e-06
  -6.52076642e-06 -5.19687364e-06]
 [-1.19844626e-05 -1.10705932e-05 -1.10854298e-05 ... -5.71289365e-06
  -5.96085738e-06 -8.12963935e-06]
 [-8.75977639e-06 -9.66266362e-06 -1.17388763e-05 ... -6.13413704e-06
  -5.87751447e-06 -5.98334236e-06]]"
2197,4,2,1,98,9,6,"[[ 7.06378069e-06  7.03563592e-06  7.06362016e-06 ...  1.30883418e-05
   1.19816732e-05  9.06742480e-06]
 [ 1.71288375e-05  1.69638806e-05  1.77218462e-05 ...  1.83908833e-05
   1.98726266e-05  1.95917964e-05]
 [ 1.04433848e-05  1.01100695e-05  9.80939603e-06 ...  6.46478838e-06
   6.81242454e-06  8.62236357e-06]
 ...
 [-6.40051212e-06 -8.06488333e-06 -8.42030204e-06 ... -6.20978471e-06
  -5.13384066e-06 -3.89773368e-06]
 [-8.40095345e-06 -8.90404044e-06 -9.07384674e-06 ... -1.13454262e-05
  -1.21502617e-05 -1.10546489e-05]
 [-1.02180311e-05 -5.91304251e-06 -3.27366070e-06 ... -7.06314313e-06
  -7.77917194e-06 -7.51493144e-06]]"
2198,4,2,1,99,9,6,"[[ 1.39959575e-05  1.43875341e-05  1.41850469e-05 ...  8.83625216e-06
   9.51250877e-06  1.09219873e-05]
 [ 1.84736982e-05  1.72644432e-05  1.71266202e-05 ...  2.06001641e-05
   2.11361512e-05  2.02702231e-05]
 [ 9.73777969e-06  1.01784890e-05  1.04101018e-05 ...  9.40663540e-06
   9.31819977e-06  9.10881954e-06]
 ...
 [-8.16224565e-06 -9.95815299e-06 -1.04056762e-05 ... -6.56286375e-06
  -8.64699086e-06 -9.62583999e-06]
 [-8.96753590e-06 -1.16481206e-05 -1.36331710e-05 ... -1.21069143e-05
  -1.12091129e-05 -9.90798799e-06]
 [-1.44042187e-05 -1.73632343e-05 -1.47996470e-05 ... -1.35397058e-05
  -1.16825995e-05 -1.10727951e-05]]"
2199,4,2,1,100,9,6,"[[ 1.2798443e-05  1.2046313e-05  1.1752200e-05 ...  9.8010914e-06
   1.2307423e-05  1.1790413e-05]
 [ 2.1418442e-05  2.0658814e-05  2.1709540e-05 ...  2.2804890e-05
   2.4038573e-05  2.4821060e-05]
 [ 7.8746571e-06  6.3799657e-06  5.4850966e-06 ...  6.0027528e-06
   7.0478950e-06  7.4972031e-06]
 ...
 [-4.3668242e-06 -4.3613754e-06 -4.3667460e-06 ... -8.6146838e-06
  -9.9551162e-06 -1.1077398e-05]
 [-4.6537180e-06 -5.4142001e-06 -5.6998956e-06 ... -8.9872028e-06
  -8.6199125e-06 -9.1326083e-06]
 [-5.6855038e-06 -5.7281263e-06 -4.3484461e-06 ... -7.2169582e-06
  -7.9237352e-06 -8.4117273e-06]]"
2200,4,2,1,101,1,5,"[[ 1.6821010e-05  2.6370342e-05  3.3652472e-05 ... -1.2193375e-05
  -1.7847020e-05 -2.0857933e-05]
 [ 8.4023632e-06  1.1614471e-05  1.4855096e-05 ...  1.7334562e-05
   2.0400261e-05  2.1743073e-05]
 [ 1.1828868e-05  1.0333335e-05  8.3991599e-06 ...  1.6664635e-05
   1.6087002e-05  1.3390935e-05]
 ...
 [-6.9941266e-06 -5.8416381e-06 -5.7219004e-06 ... -3.0155381e-06
  -2.8784714e-06 -5.3916792e-06]
 [-7.9720594e-06 -4.2030706e-06 -3.0379438e-06 ... -7.5865642e-06
  -8.9318864e-06 -1.0829085e-05]
 [-1.2431014e-05 -1.1296318e-05 -9.5242849e-06 ... -9.3644157e-06
  -1.0808972e-05 -1.1642003e-05]]"
2201,4,2,1,102,1,5,"[[ 3.4396655e-06  4.7609487e-06  6.4592518e-06 ... -7.4614545e-06
  -1.3253582e-05 -2.0658748e-05]
 [ 1.9783216e-05  1.9977675e-05  2.0007554e-05 ...  1.8926097e-05
   1.6704298e-05  1.1069996e-05]
 [ 3.6909564e-06  4.2888073e-06  7.1504219e-06 ...  1.4222066e-05
   1.3308946e-05  1.0128433e-05]
 ...
 [-6.5016656e-07 -3.8870439e-06 -7.7347868e-06 ... -9.9675299e-06
  -6.7188334e-06 -9.8846976e-07]
 [-5.4066336e-06 -8.9765090e-06 -1.1082109e-05 ... -8.6420105e-06
  -7.5876724e-06 -5.3274298e-06]
 [-6.0836203e-07 -3.3342949e-06 -4.7910357e-06 ... -3.0957426e-07
   4.0959794e-06  7.4532913e-06]]"
2202,4,2,1,103,1,5,"[[ 1.45766335e-05  1.38489186e-05  1.30846038e-05 ...  3.98352358e-06
   1.02679860e-06 -3.49772790e-07]
 [ 1.91024465e-05  1.81639189e-05  2.02463543e-05 ...  2.19412759e-05
   2.24805935e-05  2.07198718e-05]
 [ 5.33334969e-06  5.07429695e-06  6.18574859e-06 ...  1.29085201e-05
   1.30886892e-05  1.13127408e-05]
 ...
 [-7.51828929e-06 -5.24749657e-06 -3.48795970e-06 ... -1.12238858e-05
  -1.19735796e-05 -1.06355801e-05]
 [-1.37723655e-05 -1.46835973e-05 -1.61202315e-05 ... -1.56988062e-05
  -1.53361052e-05 -1.26498499e-05]
 [-8.77543152e-06 -8.38407868e-06 -8.62367506e-06 ... -1.67809139e-05
  -1.58602506e-05 -1.24271028e-05]]"
